s,r,x
-0.0,0.015877097105948534,4.937232417990122
-0.0,0.008909539658412902,4.953367064160848
-0.0,0.004322827941000973,4.962356939485334
-0.0,0.008815974621648848,4.966698562677671
-0.0,0.014994747882558168,4.975593184548659
-0.0,0.006655025530941716,4.990817373766267
-0.0,0.009620906535506901,4.997517085623168
-0.0,0.009302041642425984,5.007231758776484
-0.0,0.009526091740072629,5.0166214167806675
0.013612702541367927,0.011210248663352296,5.026239424281166
-0.0,0.008845562758334091,5.0375772531670835
-0.0,0.007825621793731696,5.046501995142109
0.005750866884098494,0.007384661665153003,5.054389503880045
-0.0,0.010035878575559543,5.061829241737921
-0.0,0.008206115939266845,5.071967207528483
-0.0,0.00947714402611377,5.080241409800236
-0.0,0.007594782510423059,5.0898095214032315
-0.0,0.008492683284596125,5.097462575467774
0.0013395949045216626,0.013084727802184448,5.1060282116899955
-0.0,0.009135606464749924,5.119287196457816
-0.0,0.009391881987870665,5.128507292967561
-0.0,0.013711743080058347,5.137988502779951
-0.0,0.012259751145281939,5.151891767337015
-0.0,0.014347528477384686,5.164304322944893
-0.0,0.013190362973046876,5.178861727687058
-0.0,0.008726757681292663,5.192229198096229
-0.0,0.008249388578794425,5.201033009971165
-0.0,0.004825255641286497,5.209351208869156
-0.0,0.014614788143140045,5.214199898490917
-0.0,0.007868103367321244,5.229032534232948
-0.0,0.015888191392894546,5.236963201868375
-0.0,0.014859339180701925,5.2531093063010434
-0.0,0.00514901692985531,5.268193919913652
-0.0,0.01186423380294438,5.273369632653238
0.0030227881802679314,0.007604015531429087,5.2853768935741945
-0.0,0.014109468881151277,5.293039323156342
-0.0,0.007860896841338783,5.307351695408591
-0.0,0.008147486215368704,5.31527504135519
-0.0,0.00880208228287982,5.323489639155158
-0.0,0.01271722098362249,5.332370119541902
-0.0,0.011321689179515648,5.345251863936949
-0.0,0.010105501557863217,5.3567037021915205
-0.0,0.009825427184368796,5.366912722092349
-0.0,0.010626278132195133,5.376835971949685
-0.0,0.012119625270470002,5.387576793672144
-0.0,0.010905006380741822,5.399845721857242
-0.0,0.012578946343850927,5.410871405273974
-0.0,0.012299347935652516,5.423611286432144
-0.0,0.011427721731924356,5.4360644357759975
0.008794557380381086,0.008925064889148682,5.447624774914589
-0.0,0.00894770217799351,5.45663045738399
-0.0,0.00435766258312098,5.465659189095984
-0.0,0.010210224306254512,5.4700359519600426
-0.0,0.004818067283698602,5.4803518662467
-0.0,0.006434024787764947,5.485193297516239
-0.0,0.01368884064199516,5.491669077571652
-0.0,0.013670150883163257,5.505548794471085
-0.0,0.00679512893876727,5.519409295895669
-0.0,0.010555221577346785,5.5262510212650175
-0.0,0.011352522061569559,5.536919248778283
-0.0,0.007304284028782304,5.548402635245762
-0.0,0.012030833148636844,5.555760797203116
-0.0,0.00581520480120834,5.56793873582651
-0.0,0.009770923359663952,5.573788021743872
-0.0,0.0074110429812478396,5.583655678351641
-0.0,0.013435644243624312,5.5911221937177205
-0.0,0.0200324410533696,5.6047416549111
-0.0,0.012971700321923019,5.625186446077157
-0.0,0.009653333038914969,5.6383293794801626
-0.0,0.013010407726012418,5.648077116416167
-0.0,0.009996336845467635,5.6612597897504715
-0.0,0.012517026311839985,5.671357405510415
-0.0,0.00937808691905101,5.684033772691458
0.006333428766902327,0.010373578802250483,5.693500923548879
0.0011586714465154203,0.008097113319965377,5.7039836254566
-0.0,0.008507186231587804,5.712147018561352
-0.0,0.009417312712289794,5.720727408542544
-0.0,0.011215805275012813,5.730234536580306
-0.0,0.00985363252148691,5.741578049549441
0.006107503986044798,0.01350476957381297,5.751530070940635
-0.0,0.016716788852917774,5.76522057128854
-0.0,0.006755972343165273,5.782223200352546
-0.0,0.006788861916269928,5.789025231222085
-0.0,0.00880708092872029,5.795860603265413
-0.0,0.006929260723230579,5.804746171897745
-0.0,0.011981441277630345,5.811723895545753
-0.0,0.008788402553901675,5.823851227107444
-0.0,0.00503281903311964,5.832717782823501
0.008075923372673096,0.005381606173593956,5.837776102387763
-0.0,0.008435502593611643,5.843186879752342
-0.0,0.009391948089171931,5.8516943506500905
-0.0,0.018125831210374865,5.861175627829186
-0.0,0.0079063987188841,5.879638167357326
-0.0,0.008038175635288247,5.887607744116387
0.008773073550157417,0.01277169234578368,5.895711232963891
-0.0,0.01141860347071283,5.908648873451823
-0.0,0.013499791627965219,5.920199881139848
-0.0,0.0071168258164372444,5.933885265383762
0.008400172127070319,0.012158186923679204,5.941053226215181
-0.0,0.00696366287567346,5.953361675540324
-0.0,0.010682572486301278,5.960374286020889
-0.0,0.012189933092075445,5.971172627783458
-0.0,0.01158190848368984,5.9835136155263084
-0.0,0.01375556145827006,5.9952317727538125
-0.0,0.011674396893018302,6.009180093254441
-0.0,0.005172014160134519,6.020992941044182
-0.0,0.008634421682837345,6.026191890844477
-0.0,0.008776428040638051,6.034901735336089
-0.0,0.007211615121965831,6.043756102448117
-0.0,0.012339564911233392,6.051020230511865
-0.0,0.014938646779468157,6.06351461276539
-0.0,0.009090999754117757,6.078680969765247
-0.0,0.006863121818829365,6.087855631441511
-0.0,0.014075004859319784,6.094766291214398
-0.0,0.010947293309367279,6.109043199923501
-0.0,0.010853466981544435,6.120112114979624
-0.0,0.009200707960962118,6.131085112635383
-0.0,0.010383749232204809,6.140371526660245
-0.0,0.006565543656689543,6.15086461458386
-0.0,0.008657992076404997,6.157473645715461
-0.0,0.004415464166083571,6.166207475361866
-0.0,0.01205713386694468,6.170642551397801
-0.0,0.009968575560737492,6.182847439907481
-0.0,0.008069898234500161,6.19291672884006
-0.0,0.008054000306219722,6.20105245964258
-0.0,0.011056635209700516,6.209172031979356
-0.0,0.011016227486896624,6.220352749019124
-0.0,0.00956650027273076,6.231492146290491
-0.0,0.013563469903160597,6.241151348844011
0.0027571309756002876,0.007247940718161872,6.254902182641599
-0.0,0.013368116546875697,6.262203169259887
-0.0,0.005993910147523374,6.275753242909279
-0.0,0.009479354844595389,6.28178336974611
-0.0,0.013453921837694727,6.291353734886771
-0.0,0.012014502584964837,6.30499197873157
-0.0,0.01206113670928538,6.317153184442799
-0.0,0.007948797115708617,6.329362174722417
-0.0,0.00867659890466338,6.337374832943343
-0.0,0.013396922736560679,6.3461275976495255
-0.0,0.0054219654658561045,6.35970726969073
-0.0,0.00976172574941181,6.365158847134169
-0.0,0.008657492473383599,6.375017122898972
-0.0,0.008614780933484667,6.383750444139054
-0.0,0.015149116298817489,6.392440303147665
-0.0,0.009668972037716106,6.407823658670317
-0.0,0.011992615076966862,6.417587342740516
-0.0,0.012235159840959853,6.429726122562789
-0.0,0.005692908964927912,6.442113469379237
-0.0,0.007709678426803368,6.447839035680275
-0.0,0.007904998490657678,6.4556087714117325
-0.0,0.008083443456311679,6.463576925447321
-0.0,0.009589717029147737,6.47172642386464
-0.0,0.00698443292501244,6.48140929660584
0.028458132813821906,0.00907209567012296,6.488442970936343
-0.0,0.011119596508521845,6.49759837882014
-0.0,0.010295645110268037,6.508843485068834
-0.0,0.009773273837359764,6.519246608458193
-0.0,0.009407853289781498,6.52911666239758
-0.0,0.011172464010926808,6.53861414952102
-0.0,0.008232835202981459,6.549913328668503
0.0011003808785738857,0.005565046334098267,6.5582146967819215
-0.0,0.010696224011245814,6.5638109445896
-0.0,0.013479504720623592,6.574623236106064
-0.0,0.013703482527975763,6.588287770940229
-0.0,0.007325763107722483,6.602182542096718
-0.0,0.006679980292924881,6.609562502038556
-0.0,0.009931770626161518,6.616287505926832
-0.0,0.013776713791159911,6.626319242622299
-0.0,0.008834084834347777,6.640289314315646
-0.0,0.008349506225451608,6.649202371788809
-0.0,0.012166533367450993,6.657622378226444
0.0004873078729665888,0.008769667544230086,6.669939382081917
-0.0,0.012944378568874204,6.678786867958725
-0.0,0.012398047010238056,6.691901752697274
-0.0,0.01023022701724785,6.704456100453201
-0.0,0.010953592535148438,6.714792434847062
-0.0,0.006260646345430165,6.72586779017666
-0.0,0.011265851635010093,6.7321679625056206
-0.0,0.009588329547947583,6.743562672836314
-0.0,0.009519073295147173,6.753244130966844
-0.0,0.012597610417078076,6.762854983759832
-0.0,0.009057757163345503,6.775614011024262
-0.0,0.009427539300509158,6.784754815646294
0.003745511867559246,0.007154673797842348,6.794272366692324
-0.0,0.004458588084237325,6.801478723472941
-0.0,0.006443139655674668,6.805957309537322
-0.0,0.012913771193078183,6.812442323365455
-0.0,0.006722732478946114,6.82552578826941
-0.0,0.010527266097832666,6.832294125123021
-0.0,0.015875957566127696,6.842933795092704
-0.0,0.004331439724603148,6.859067264353111
-0.0,0.016513091888453457,6.863417574508353
-0.0,0.007755759821271302,6.880209505120451
-0.0,0.008474595475294444,6.888026046110243
-0.0,0.009837877357840918,6.8965732823251065
-0.0,0.00927153560988625,6.906509232077826
-0.0,0.009532484929848373,6.915867806720239
0.002129803852835506,0.012962176588436514,6.925492331622922
0.010400405139028974,0.013924268896712833,6.938625487729232
-0.0,0.012122720107034246,6.95274731840213
-0.0,0.00667423286964669,6.965019418313886
-0.0,0.004884909051259545,6.971738596987728
-0.0,0.012395199937762169,6.97664752494368
-0.0,0.012401644917026056,6.989198953244356
-0.0,0.00806077725381621,7.001756990403125
-0.0,0.008062862876362653,7.009883450685204
-0.0,0.007952743171961374,7.0180120307687455
-0.0,0.01125997618901059,7.026028698808216
-0.0,0.014637372497891155,7.037417398293644
-0.0,0.0105546583400139,7.052273298939123
0.0023282700520976087,0.01309651523186195,7.062940951068776
-0.0,0.007123054372782656,7.076212040172844
-0.0,0.011176955148877177,7.083386319535739
-0.0,0.007075786914944204,7.0946900924900875
-0.0,0.00891500263038969,7.101816423585265
-0.0,0.012756831518868583,7.1108118610238655
-0.0,0.01089406409942506,7.123734251371306
0.00025306393031384347,0.009619270894041854,7.134748748659516
-0.0,0.010912424843254998,7.144461754083967
-0.0,0.005463368464187213,7.155495021424958
-0.0,0.008231498623838152,7.160988457512066
-0.0,0.0033183615076741724,7.169288466672079
-0.0,0.005974142265138371,7.172617888666936
0.010209556200649948,0.009875181236140673,7.178628008172591
-0.0,0.008559650461646362,7.188602011965146
-0.0,0.012425535479857641,7.19723577712185
-0.0,0.013446992171836647,7.2098183130795555
-0.0,0.01035249310595343,7.223449435690805
-0.0,0.01309312566517723,7.233910605629078
-0.0,0.012372109692831257,7.247178214007507
-0.0,0.007243420475773421,7.259705965656279
-0.0,0.0084841723233407,7.267002365564506
0.005759549993521299,0.01349533979608275,7.275559343840774
0.002866574922258605,0.006773626501181296,7.2892401527407955
-0.0,0.011525727612249681,7.296060079897944
-0.0,0.009426490180588387,7.307720727338722
-0.0,0.012319998095902118,7.317237209104592
-0.0,0.009970058279999472,7.329711529834374
-0.0,0.007234957050934909,7.339782331651057
-0.0,0.005728394313802232,7.34707014379759
-0.0,0.006897067841540483,7.3528316054188565
-0.0,0.007823530446737004,7.359776684835292
-0.0,0.00800393716714165,7.36766206897812
-0.0,0.01215507116599246,7.375730761145191
-0.0,0.013550873689866128,7.388036017070698
-0.0,0.008448884328451256,7.401773903598263
-0.0,0.009533270226738666,7.410294986053658
-0.0,0.009836182880097966,7.419920311516516
0.00121506662699496,0.009797981938057754,7.4298545327851935
-0.0,0.009759158460719786,7.439749788046806
-0.0,0.008173380427832888,7.44960544540939
0.0017607214878375198,0.011353494484529936,7.457846367049716
-0.0,0.009730352982076751,7.469330748533001
-0.0,0.011047936704478067,7.479157027853241
-0.0,0.011145154094930554,7.4903288497647855
-0.0,0.006130626315711429,7.50160009559107
-0.0,0.007207758192679048,7.507768616561683
-0.0,0.01007854462715102,7.5150288312679825
-0.0,0.011043895618799537,7.525210338929789
-0.0,0.008480874983879672,7.536378028463864
-0.0,0.015641783190066205,7.544931652495756
0.009383509274635826,0.011611491361494974,7.560823326536489
-0.0,0.006340290748703625,7.572571769060805
-0.0,0.010068550279608346,7.578952602194944
-0.0,0.007931387663186518,7.589123910011966
-0.0,0.009006667902041354,7.597118877853881
-0.0,0.012923753259600212,7.606207653338101
-0.0,0.011908874806642433,7.6193013650610135
-0.0,0.011392674057854546,7.631354354084856
-0.0,0.008860755552500377,7.642878827069534
-0.0,0.008994524348471422,7.651819035696184
-0.0,0.01142019499288266,7.660895445021225
-0.0,0.010762005655480467,7.672448081429432
-0.0,0.009207807202636309,7.683327597101603
-0.0,0.009888425180315352,7.692621243505498
0.011548776358142821,0.008634494758880396,7.702608758267715
-0.0,0.013849645915619047,7.71131867711949
-0.0,0.010115192251356209,7.725363753030941
-0.0,0.008939904570029522,7.735582663621879
-0.0,0.015427131982259368,7.744603455704949
0.0048604389284762515,0.011680270888254851,7.760273595712271
-0.0,0.01187530826042682,7.772092457962986
0.02240081447193261,0.013056152836649848,7.784111062636927
-0.0,0.01061242353154429,7.79734070541372
-0.0,0.010527394408015922,7.808067371896617
-0.0,0.007635842678850868,7.818707172936113
-0.0,0.01260178429113834,7.826401922213263
-0.0,0.008323766144699374,7.83916523124982
-0.0,0.007528109485092915,7.847559061158296
0.0028955999305472968,0.012377025030938016,7.85514441842606
-0.0,0.012358303208945098,7.8676772101504495
-0.0,0.009582667417373958,7.880190805217216
-0.0,0.013800707464021567,7.889866490546824
-0.0,0.014054611938454198,7.9038612363616805
-0.0,0.012992584316174394,7.9181171619014
-0.0,0.009915997626768702,7.931281535990744
-0.0,0.0047080301751835085,7.941297180288639
-0.0,0.00656260107902118,7.946027516143462
-0.0,0.011534797500909966,7.952633565552915
-0.0,0.01145371703844722,7.964303496975858
0.004874555119900992,0.014820440777428223,7.975890440159813
-0.0,0.010144762613880642,7.990934965559798
-0.0,0.012195854743866807,8.001184057996094
-0.0,0.00664534785313925,8.013531115404307
-0.0,0.00969101788856258,8.02022101913162
-0.0,0.006977736200886875,8.030007184286237
-0.0,0.008673017711218367,8.03703406706786
-0.0,0.009997601917829058,8.04578318735126
0.0029985103714269237,0.010305017306143582,8.055882093993384
-0.0,0.008765426636868523,8.066294786713165
-0.0,0.009229032724429875,8.075137955990636
0.017255687151638933,0.0044704855973684565,8.084453226598312
-0.0,0.013691347097989748,8.088943817366712
-0.0,0.008320950852590214,8.102826111281297
-0.0,0.009946244964686657,8.111217078244755
-0.0,0.008873734168286573,8.121263582835194
-0.0,0.008943862409501069,8.13021700440239
-0.0,0.01544401301989512,8.139241826394892
-0.0,0.011055630528142235,8.154929385177386
-0.0,0.009757406434372784,8.166109074817461
-0.0,0.005267134521033945,8.175962945279538
-0.0,0.006652675140375264,8.181258018891791
-0.0,0.006071947753373386,8.187955348657976
-0.0,0.00989548002746471,8.194064466191339
-0.0,0.009771815211839063,8.204059178190152
-0.0,0.012821660032374893,8.213927744426734
-0.0,0.013116027297488342,8.226916665031398
-0.0,0.013936785352785808,8.240207791429517
-0.0,0.011000625502036121,8.254342497274353
-0.0,0.006671425766986927,8.265465941321056
-0.0,0.006941296684685627,8.272182274922878
-0.0,0.015500685736324793,8.279172203826034
-0.0,0.011696651289487936,8.294918245046446
-0.0,0.012965850569214621,8.3067538797876
-0.0,0.00732126889001905,8.319890807669385
-0.0,0.009378821482633415,8.327266206588067
-0.0,0.007928661866934417,8.336734106050589
-0.0,0.008785171550951265,8.344726304168288
-0.0,0.007182008287949959,8.353589571085443
-0.0,0.0075772268232989215,8.360823659942133
0.007582490997565987,0.008017548695472276,8.368458887861102
-0.0,0.008792102005201585,8.376541413184219
-0.0,0.007155753423154276,8.385411734553662
-0.0,0.011643941698710136,8.392619186633794
0.037806809983595445,0.013544743245659296,8.40440085210946
-0.0,0.007121021903883973,8.418132437458498
-0.0,0.010261951508494127,8.425304654983519
-0.0,0.00506838364006873,8.43567337757333
-0.0,0.00744109652782754,8.440767624655699
-0.0,0.00654702077219993,8.448264646657172
-0.0,0.006897030584438135,8.454854908794637
-0.0,0.0070190940932855495,8.461799950432853
-0.0,0.013030387836485913,8.468868778203797
-0.0,0.010615205942326678,8.482071965857783
-0.0,0.009880752655700431,8.492801475096428
-0.0,0.009099108757694097,8.502781162595472
-0.0,0.005999334471342488,8.511964083511785
-0.0,0.015757609301773,8.517999700517372
-0.0,0.011453784372452647,8.534010955437324
-0.0,0.006617449392373409,8.5455979675339
-0.0,0.007883209709015182,8.552259597815462
-0.0,0.009014772563961049,8.560205613545223
-0.0,0.007434006785461134,8.569302642429522
-0.0,0.010287161404028244,8.576792467635553
-0.0,0.0038152434352916598,8.587186929030517
-0.0,0.018075071276446475,8.591016803021306
-0.0,0.011568259483999643,8.609426676040309
-0.0,0.01329125911724266,8.62113086080322
-0.0,0.01118386365222468,8.6346019719313
0.005882557463755896,0.0058963878186348295,8.64591281140209
-0.0,0.010373653390884974,8.651844242386623
-0.0,0.007043769011660539,8.662327020463273
-0.0,0.012176612721039315,8.669420875102013
-0.0,0.01025001905453099,8.68174820979619
0.013407836861643103,0.006440126223602738,8.692104750048285
-0.0,0.012879038989220493,8.698586711114807
-0.0,0.010482742519065391,8.711634524255732
0.0018447960347236,0.015436235830928291,8.72222871513044
-0.0,0.009093755410536808,8.737908248909875
-0.0,0.007062103169491685,8.747085717281628
-0.0,0.00858604483634895,8.754198168397734
-0.0,0.009681097879945588,8.762858788373695
-0.0,0.0056152618637672624,8.772634837551827
-0.0,0.009837403067643524,8.778281868662193
-0.0,0.01218415598777739,8.788217334605632
-0.0,0.008496302066553107,8.800552400914627
-0.0,0.010396349656482007,8.809121718460764
-0.0,0.008974981822724382,8.819627674203204
-0.0,0.008918014478093206,8.828684183407146
-0.0,0.012268724599378944,8.83768268737899
-0.0,0.01288283969417986,8.850104442080715
-0.0,0.015270288089289152,8.863156156429032
-0.0,0.005969123532552356,8.878664485359414
-0.0,0.010806166880976686,8.884669525467892
-0.0,0.006271425618835702,8.895594175838553
-0.0,0.00964318568708239,8.90190526424195
-0.0,0.007021419554500086,8.911642654164789
-0.0,0.01340087358540376,8.918713840512577
-0.0,0.011350173413600062,8.932297572191983
-0.0,0.009254227167940388,8.94377855545221
-0.0,0.00964727799323506,8.953119494948135
-0.0,0.012853157261830728,8.9628610576724
-0.0,0.011963955822387073,8.975882305502129
-0.0,0.010708887255900912,8.987991722640597
-0.0,0.008756308180805028,8.998816954388818
0.005403507888903811,0.008365208001337388,9.007650842589662
-0.0,0.01301310569371672,9.01608681771524
-0.0,0.009123678607509456,9.029272261103792
0.022085070623861572,0.012773619940022851,9.038480207911421
-0.0,0.006422097146763117,9.051419826525441
-0.0,0.008209854052074694,9.057883523599571
-0.0,0.004334472742201723,9.066161526373055
0.007047973895946489,0.012675290658889005,9.070514896059525
-0.0,0.010556328918592428,9.083353617673339
-0.0,0.0051078974705212055,9.094022976409724
-0.0,0.007187151837770689,9.099157143560403
-0.0,0.012311735379654243,9.10639645095289
-0.0,0.009495974865377788,9.118862300301624
-0.0,0.00901429514645219,9.128449606933449
-0.0,0.008825137315602471,9.137546149634813
-0.0,0.009953215373103619,9.146450098742584
-0.0,0.0066975185574600915,9.15650371526505
-0.0,0.008926352942289828,9.163246495217136
-0.0,0.0063712839293440515,9.172253489151181
-0.0,0.013087736898859947,9.178665714510586
-0.0,0.009806828153249125,9.191927789247181
-0.0,0.016035436236201572,9.201832067620375
-0.0,0.01141803760378346,9.218130272495369
-0.0,0.009152065665450904,9.229680701091961
-0.0,0.011508549547426916,9.238917563410014
-0.0,0.012254356045053427,9.250560627772469
-0.0,0.008868966389055488,9.262967652700437
-0.0,0.011140586250278084,9.271916220367098
-0.0,0.00420234691113841,9.28318279423058
-0.0,0.009031933839441952,9.287402900438925
-0.0,0.011075321829489115,9.296517405995072
-0.0,0.008626541861099735,9.307717232586405
-0.0,0.0100178862003662,9.316419058854008
-0.0,0.008594443683255681,9.326538664070746
-0.0,0.008878118995380657,9.335207829712324
-0.0,0.01248957076929752,9.344165715352176
-0.0,0.006800786634120148,9.356813922811863
-0.0,0.012603312449516346,9.363661383858346
-0.0,0.009921075405192603,9.376426260566598
-0.0,0.011017317905822333,9.386447085409772
-0.0,0.016815187833601586,9.39758759766716
-0.0,0.006804255382067803,9.414692039702366
-0.0,0.007767520626575375,9.42154301734017
-0.0,0.010208121209497212,9.42937150458026
-0.0,0.008738423662457473,9.439685271933328
-0.0,0.0077188229378849504,9.448500957159665
-0.0,0.00687122179523425,9.456279980699163
-0.0,0.005074596014389532,9.463198853245508
-0.0,0.007981306678640998,9.468299376359862
-0.0,0.016998963357092223,9.476345070407888
0.007340348009285603,0.010201023117753782,9.493639719664545
-0.0,0.013232787416405212,9.503946241041701
-0.0,0.00902354809210687,9.517357287305622
-0.0,0.011652634636723502,9.5264632529217
-0.0,0.009595944085417696,9.538253818681527
-0.0,0.012567466142322015,9.547943040286139
-0.0,0.009385497209649651,9.560671145110225
-0.0,0.010837182343130525,9.570145847960703
-0.0,0.003126750081090368,9.581102199922128
0.01578292748216576,0.0062441172934969424,9.584238767519917
-0.0,0.006833564992539065,9.590522201487692
-0.0,0.00994273555056907,9.59740289398185
-0.0,0.009273019230792934,9.607445817943107
-0.0,0.004907026530062308,9.616805904239374
-0.0,0.00996647527281913,9.6217371683887
0.0003983400361497013,0.014237019882979984,9.631804314312369
-0.0,0.008071482456171175,9.646247958670452
-0.0,0.010966500610151309,9.6543852996857
-0.0,0.010939873273755507,9.665473852377716
-0.0,0.012631733471838547,9.676535181360578
-0.0,0.0056968930619688,9.68932921486423
-0.0,0.009902191266342397,9.695058811163188
-0.0,0.01813953468924001,9.705060369951363
-0.0,0.013981014187121277,9.723537128620729
-0.0,0.011711708537363807,9.737717333533796
-0.0,0.006243534444257848,9.749568386436705
-0.0,0.015976615060219856,9.755851230184783
-0.0,0.013518805561229641,9.772088668625512
-0.0,0.014078281769361378,9.785793594798195
-0.0,0.011942081768521184,9.80007387534567
-0.0,0.014829234990885398,9.812160882701155
-0.0,0.005136403718892624,9.827214471027423
-0.0,0.006329326521770318,9.832377439475648
-0.0,0.009865895516352197,9.83874716768774
0.01095064526597851,0.007794229975588318,9.848711698758784
-0.0,0.011619641449394646,9.85656731756252
-0.0,0.0062687444778994905,9.868324104013608
-0.0,0.009038421127006924,9.874632477227125
-0.0,0.008216566245378032,9.883753589455754
0.0008544782307968713,0.010943389470547349,9.89203841652123
-0.0,0.014389912174204988,9.90310334036824
-0.0,0.00898804868544023,9.917704382844033
-0.0,0.007343174288934717,9.926774197924559
0.007883604626201478,0.0032473219000911935,9.934171828253412
0.00895506889503926,0.009567312426202679,9.937429741134363
-0.0,0.010240237013242337,9.947089771684078
-0.0,0.009569978463790096,9.957436325265444
0.012024037422501563,0.006333034463999299,9.967099073868933
0.002736406660765196,0.01581277504347367,9.973472557576697
-0.0,NaN,9.989540776617602
